TRUCRS ID,Name,USDOT,CA_Number,Complies,Priority,Date Certificate Printed,SAFER_URL,Google_Search,All_Carriers
19068,Bud Smith Trucking,115215.0,1837442,TB,1.0,2025-01-10 08:25:42,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=115215,https://www.google.com/search?q=Bud+Smith+Trucking+trucking+California+address+phone,"22710, 1837442, 115215"
19071,MIRACLE TRANSPORTATION INC,1001665.0,,TB,1.0,2025-01-31 02:09:07,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1001665,https://www.google.com/search?q=MIRACLE+TRANSPORTATION+INC+trucking+California+address+phone,1001665
19084,CARLOS HERRERA,946259.0,,TB,1.0,2025-03-03 07:13:54,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=946259,https://www.google.com/search?q=CARLOS+HERRERA+trucking+California+address+phone,946259
19113,C & A Trucking,497161.0,92367,TB,1.0,2025-03-07 08:34:40,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=497161,https://www.google.com/search?q=C+&+A+Trucking+trucking+California+address+phone,"11113, 92367, 497161"
19143,"tri county concrete pumping, inc",173394.0,,TB,1.0,2025-01-03 10:21:14,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=173394,https://www.google.com/search?q=tri+county+concrete+pumping+inc+trucking+California+address+phone,173394
19154,"POLO EXPRESS TRANSPORTATION, INC",1532557.0,,TB,1.0,2025-01-28 01:53:17,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1532557,https://www.google.com/search?q=POLO+EXPRESS+TRANSPORTATION+INC+trucking+California+address+phone,1532557
19175,K-K TRANSPORT,704859.0,22847,TB,1.0,2025-01-31 12:00:46,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=704859,https://www.google.com/search?q=K-K+TRANSPORT+trucking+California+address+phone,"22847, 1994086, 704859"
19197,"MGO TRANSPORT, INC.",86876.0,,TB,1.0,2025-01-09 12:00:34,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=86876,https://www.google.com/search?q=MGO+TRANSPORT+INC.+trucking+California+address+phone,86876
19207,E.WAYNE MCADAMS TRKING INC,105775.0,1278850,TB,1.0,2024-12-29 04:31:06,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=105775,https://www.google.com/search?q=E.WAYNE+MCADAMS+TRKING+INC+trucking+California+address+phone,"1278850, 105775"
19246,CARDOZA TRUCKING INC.,649537.0,2106147,TB,1.0,2025-01-07 10:16:19,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=649537,https://www.google.com/search?q=CARDOZA+TRUCKING+INC.+trucking+California+address+phone,"2106147, 649537"
19257,A.G. Schwartz Trucking Co Inc,2645258.0,,TB,1.0,2025-01-31 05:27:44,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2645258,https://www.google.com/search?q=A.G.+Schwartz+Trucking+Co+Inc+trucking+California+address+phone,2645258
19263,"Team Ghilotti, Inc.",348339.0,,TB,1.0,2025-01-27 03:25:37,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=348339,https://www.google.com/search?q=Team+Ghilotti+Inc.+trucking+California+address+phone,348339
19269,Niki Transport Inc,86876.0,,TB,1.0,2025-01-04 08:25:55,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=86876,https://www.google.com/search?q=Niki+Transport+Inc+trucking+California+address+phone,86876
19273,"Dennie Manning Concrete, Inc.",45531.0,,TB,1.0,2025-01-14 09:41:14,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=45531,https://www.google.com/search?q=Dennie+Manning+Concrete+Inc.+trucking+California+address+phone,45531
19303,GNZ TRUCKING Inc,265752.0,,TB,1.0,2024-12-27 08:50:48,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=GNZ+TRUCKING+Inc+trucking+California+address+phone,265752
19319,Direct Dairy Transport,1536521.0,,TB,1.0,2025-01-12 12:32:37,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1536521,https://www.google.com/search?q=Direct+Dairy+Transport+trucking+California+address+phone,1536521
19322,Robert J Dorazio,177264.0,,TB,1.0,2025-01-19 07:39:16,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=177264,https://www.google.com/search?q=Robert+J+Dorazio+trucking+California+address+phone,177264
19336,Apo*s Trucking,188505.0,1922525,TB,1.0,2025-02-04 06:46:25,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=188505,https://www.google.com/search?q=Apo*s+Trucking+trucking+California+address+phone,"1922525, 188505"
19339,Anthony Avila Trucking Co.,169901.0,,TB,1.0,2025-01-31 07:08:36,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=169901,https://www.google.com/search?q=Anthony+Avila+Trucking+Co.+trucking+California+address+phone,169901
19349,Lukic Trucking inc,265752.0,,TB,1.0,2024-12-30 04:23:06,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=Lukic+Trucking+inc+trucking+California+address+phone,265752
19394,WIPF CONSTRUCTION LLC,551892.0,,TB,1.0,2025-01-14 02:32:32,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=551892,https://www.google.com/search?q=WIPF+CONSTRUCTION+LLC+trucking+California+address+phone,551892
19406,Gomez Boyz Trucking Inc.,265752.0,,TB,1.0,2025-01-15 11:59:15,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=Gomez+Boyz+Trucking+Inc.+trucking+California+address+phone,265752
19416,RAFAEL FLORES,1217267.0,,TB,1.0,2025-01-28 12:42:43,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1217267,https://www.google.com/search?q=RAFAEL+FLORES+trucking+California+address+phone,1217267
19419,Malabo Investment Enterprises Inc.,265752.0,,TB,1.0,2024-12-29 06:05:42,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=Malabo+Investment+Enterprises+Inc.+trucking+California+address+phone,265752
19422,"GLOBAL TRANSLOADING, LLC",1446210.0,317708,TB,1.0,2025-01-09 08:54:16,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1446210,https://www.google.com/search?q=GLOBAL+TRANSLOADING+LLC+trucking+California+address+phone,"17633, 317708, 1446210"
19498,"Wild Cherry Trucking, Inc.",1701011.0,,TB,1.0,2025-02-11 12:00:08,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1701011,https://www.google.com/search?q=Wild+Cherry+Trucking+Inc.+trucking+California+address+phone,"624372, 1701011"
19556,John K. Rapetti,107782.0,,TB,1.0,2025-01-05 04:44:31,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=107782,https://www.google.com/search?q=John+K.+Rapetti+trucking+California+address+phone,107782
19571,Guillermo Ortiz Corporation,1629911.0,,TB,1.0,2024-12-27 12:33:34,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1629911,https://www.google.com/search?q=Guillermo+Ortiz+Corporation+trucking+California+address+phone,1629911
19602,bg11inc,86876.0,,TB,1.0,2025-01-02 08:58:51,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=86876,https://www.google.com/search?q=bg11inc+trucking+California+address+phone,86876
19613,"P. L. Watts Logistics, LLC",241572.0,,TB,1.0,2025-01-06 05:05:16,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=241572,https://www.google.com/search?q=P.+L.+Watts+Logistics+LLC+trucking+California+address+phone,"1753673, 241572, A55877"
19647,FAP EXPRESS INC.,265752.0,,TB,1.0,2025-01-07 12:52:26,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=FAP+EXPRESS+INC.+trucking+California+address+phone,265752
19729,Kadon Trucking Inc,1327383.0,28595,TB,1.0,2025-04-09 10:40:21,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1327383,https://www.google.com/search?q=Kadon+Trucking+Inc+trucking+California+address+phone,"28595, 1327383"
19737,"Vaughan Trucking, LLC",891647.0,35412,TB,1.0,2025-01-06 11:56:15,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=891647,https://www.google.com/search?q=Vaughan+Trucking+LLC+trucking+California+address+phone,"35412, 891647"
19762,Sioux Trucking Inc.,265752.0,,TB,1.0,2025-01-29 10:27:16,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=Sioux+Trucking+Inc.+trucking+California+address+phone,265752
19783,C Smith Corporation,1718938.0,383589,TB,1.0,2025-02-12 11:13:02,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1718938,https://www.google.com/search?q=C+Smith+Corporation+trucking+California+address+phone,"383589, 1718938"
19790,Marco Transport Inc,43205.0,1340674,TB,1.0,2025-01-03 01:59:59,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=43205,https://www.google.com/search?q=Marco+Transport+Inc+trucking+California+address+phone,"1340674, 43205"
19800,El Maguey Express Transport,1042126.0,,TB,1.0,2025-01-03 02:36:50,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1042126,https://www.google.com/search?q=El+Maguey+Express+Transport+trucking+California+address+phone,1042126
19847,MAKI B.N.S. INC.,265752.0,308482,TB,1.0,2025-01-13 08:23:03,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=MAKI+B.N.S.+INC.+trucking+California+address+phone,"308482, 265752"
19850,KENT HARRIS TRUCKING,29047.0,23347,TB,1.0,2025-02-02 12:10:41,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=29047,https://www.google.com/search?q=KENT+HARRIS+TRUCKING+trucking+California+address+phone,"626666, 23347, 29047, 119545"
19852,"PDM Transportation, Inc.",192078.0,570527,TB,1.0,2025-01-08 11:11:45,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=192078,https://www.google.com/search?q=PDM+Transportation+Inc.+trucking+California+address+phone,"Fleet, 570527, 192078"
19856,G&G TRANSPORT,304966.0,2018417,TB,1.0,2025-03-15 04:09:35,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=304966,https://www.google.com/search?q=G&G+TRANSPORT+trucking+California+address+phone,"62770, 2018417, 304966"
19865,S&M Trucking,202197.0,1929889,TB,1.0,2025-02-04 06:58:25,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=202197,https://www.google.com/search?q=S&M+Trucking+trucking+California+address+phone,"1929889, 202197"
19871,C&A TRANSPORTATION SERVICES,1423488.0,,TB,1.0,2025-03-18 10:13:46,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1423488,https://www.google.com/search?q=C&A+TRANSPORTATION+SERVICES+trucking+California+address+phone,1423488
19917,"Eckert Trucking, LLC",1084697.0,12870,TB,1.0,2025-03-12 11:00:02,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1084697,https://www.google.com/search?q=Eckert+Trucking+LLC+trucking+California+address+phone,"466240, 12870, 1084697"
19967,"ODD Enterprises, Inc.",86876.0,,TB,1.0,2025-01-19 10:39:00,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=86876,https://www.google.com/search?q=ODD+Enterprises+Inc.+trucking+California+address+phone,86876
19970,"Leonard Trucking,Inc",265752.0,,TB,1.0,2025-01-19 10:36:59,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=Leonard+TruckingInc+trucking+California+address+phone,265752
19979,COPY TRANSPORT,1302230.0,,TB,1.0,2025-01-16 09:53:54,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1302230,https://www.google.com/search?q=COPY+TRANSPORT+trucking+California+address+phone,1302230
19988,Steelers Express Inc.,209778.0,900258,TB,1.0,2025-01-20 02:18:50,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=209778,https://www.google.com/search?q=Steelers+Express+Inc.+trucking+California+address+phone,"900258, 209778"
19995,"Noe Trucking, Inc",265752.0,,TB,1.0,2025-01-19 10:32:52,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=Noe+Trucking+Inc+trucking+California+address+phone,265752
19996,EXPRESS SERVICE TRANSPORT INC,291595.0,916394,TB,1.0,2025-01-06 12:16:49,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=291595,https://www.google.com/search?q=EXPRESS+SERVICE+TRANSPORT+INC+trucking+California+address+phone,"916394, 291595"
19997,"RRC Trucking, Inc",265752.0,,TB,1.0,2025-01-19 10:27:32,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=RRC+Trucking+Inc+trucking+California+address+phone,265752
20062,Dutchman Trucking,471853.0,,TB,1.0,2025-01-14 01:48:55,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=471853,https://www.google.com/search?q=Dutchman+Trucking+trucking+California+address+phone,471853
20102,JCH TRUCKING,1626328.0,348322,TB,1.0,2025-01-16 04:01:11,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1626328,https://www.google.com/search?q=JCH+TRUCKING+trucking+California+address+phone,"348322, 1626328"
20116,JJD Trucking inc,265752.0,,TB,1.0,2024-12-30 04:20:08,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=JJD+Trucking+inc+trucking+California+address+phone,265752
20123,AA & Sons Trucking Inc,622570.0,1705444,TB,1.0,2025-01-20 04:17:42,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=622570,https://www.google.com/search?q=AA+&+Sons+Trucking+Inc+trucking+California+address+phone,"1705444, 622570"
20185,"Roadstar Trucking, Inc.",12095.0,546341,TB,1.0,2025-11-21 03:16:57,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=12095,https://www.google.com/search?q=Roadstar+Trucking+Inc.+trucking+California+address+phone,"546341, 12095"
20217,Stuhaan Cattle Corporation,619075.0,6867,TB,1.0,2025-03-10 03:07:18,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=619075,https://www.google.com/search?q=Stuhaan+Cattle+Corporation+trucking+California+address+phone,"45632, 6867, 619075"
20228,BRONCO TRUCKING INC,265752.0,,TB,1.0,2025-01-27 03:20:24,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=BRONCO+TRUCKING+INC+trucking+California+address+phone,"33851, 265752"
20256,Seymon Trucking Inc,530780.0,1171854,TB,1.0,2025-01-02 07:48:15,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=530780,https://www.google.com/search?q=Seymon+Trucking+Inc+trucking+California+address+phone,"464500, 1171854, 44537, 530780"
20268,EL CAMINO BUILDING SUPPLY,24001.0,,TB,1.0,2025-01-02 03:55:35,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=24001,https://www.google.com/search?q=EL+CAMINO+BUILDING+SUPPLY+trucking+California+address+phone,24001
20270,caballeros express delivery,265752.0,,TB,1.0,2025-02-12 07:37:02,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=caballeros+express+delivery+trucking+California+address+phone,265752
20307,LARA'S TRUCKING,478573.0,744761,TB,1.0,2025-01-29 04:39:46,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=478573,https://www.google.com/search?q=LARA'S+TRUCKING+trucking+California+address+phone,"744761, 374383, 478573"
20334,"EMMANUEL FREIGHT, INC",343268.0,54284,TB,1.0,2025-03-05 03:28:32,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=343268,https://www.google.com/search?q=EMMANUEL+FREIGHT+INC+trucking+California+address+phone,"1611396, 54284, 343268"
20341,"Combined Transport, Inc",7794.0,194077,TB,1.0,2025-01-03 07:04:27,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=7794,https://www.google.com/search?q=Combined+Transport+Inc+trucking+California+address+phone,"OR194615, 194077, 7794"
20375,Arena Painting Contractors,1690374.0,154667,TB,1.0,2025-06-26 09:22:23,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1690374,https://www.google.com/search?q=Arena+Painting+Contractors+trucking+California+address+phone,"154667, 1690374"
20463,J Silva Logistics Inc,2751310.0,608181,TB,1.0,2025-01-08 08:46:51,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2751310,https://www.google.com/search?q=J+Silva+Logistics+Inc+trucking+California+address+phone,"608181, 2751310"
20465,RLS Trucking LLC,70851.0,,TB,1.0,2025-01-10 06:31:17,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=70851,https://www.google.com/search?q=RLS+Trucking+LLC+trucking+California+address+phone,"PAL8865, 70851"
20469,VIA Adventures Inc.,399298.0,,TB,1.0,2025-01-14 11:27:26,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=399298,https://www.google.com/search?q=VIA+Adventures+Inc.+trucking+California+address+phone,"TCP6600, 399298"
20477,VAZQUEZ TRANSPORT INC.,265752.0,,TB,1.0,2025-03-31 10:31:14,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=VAZQUEZ+TRANSPORT+INC.+trucking+California+address+phone,265752
20480,A&M HERNANDEZ TRUCKING INC,559608.0,1860323,TB,1.0,2024-12-28 12:35:12,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=559608,https://www.google.com/search?q=A&M+HERNANDEZ+TRUCKING+INC+trucking+California+address+phone,"1860323, 559608"
20593,O & K Britschgi Trucking,29120.0,,TB,1.0,2025-01-29 08:29:52,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=29120,https://www.google.com/search?q=O+&+K+Britschgi+Trucking+trucking+California+address+phone,29120
20604,"L. SERPA TRUCKING, INC.",336855.0,,TB,1.0,2025-01-28 05:04:29,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=336855,https://www.google.com/search?q=L.+SERPA+TRUCKING+INC.+trucking+California+address+phone,336855
20614,"Ver Steeg-Van Kampen Materials, Inc.",316610.0,1744936,TB,1.0,2025-01-10 12:25:01,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=316610,https://www.google.com/search?q=Ver+Steeg-Van+Kampen+Materials+Inc.+trucking+California+address+phone,"1744936, 316610"
20616,"DLZ Transportation,Inc dba Seal Trucking",52875.0,1842114,TB,1.0,2025-01-09 11:27:26,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=52875,https://www.google.com/search?q=DLZ+TransportationInc+dba+Seal+Trucking+trucking+California+address+phone,"461739, 1842114, 52875"
20647,Gill Bros Trans Inc.,251513.0,383638,TB,1.0,2025-01-01 11:16:40,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=251513,https://www.google.com/search?q=Gill+Bros+Trans+Inc.+trucking+California+address+phone,"383638, 251513"
20664,Corrales Trucking Inc,524363.0,,TB,1.0,2024-12-31 07:09:53,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=524363,https://www.google.com/search?q=Corrales+Trucking+Inc+trucking+California+address+phone,"MC195015, 432961, 524363"
20686,"A.D. Wilson, Inc.",72070.0,M6665,TB,1.0,2025-04-30 08:59:44,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=72070,https://www.google.com/search?q=A.D.+Wilson+Inc.+trucking+California+address+phone,"M6665, 72070"
20700,I-5 Rentals,2998138.0,,TB,1.0,2025-02-18 11:44:19,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2998138,https://www.google.com/search?q=I-5+Rentals+trucking+California+address+phone,"2998138, 1683162"
20710,Sheedy Drayage Co.,60236.0,CA973,TB,1.0,2025-02-18 10:34:16,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=60236,https://www.google.com/search?q=Sheedy+Drayage+Co.+trucking+California+address+phone,"CA973, 60236"
20735,PTJ Trucking Inc,559810.0,2742121,TB,1.0,2025-01-13 05:27:03,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=559810,https://www.google.com/search?q=PTJ+Trucking+Inc+trucking+California+address+phone,"2742121, 559810"
20760,WILO*S EXPRESS INC,881818.0,,TB,1.0,2025-01-31 02:24:46,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=881818,https://www.google.com/search?q=WILO*S+EXPRESS+INC+trucking+California+address+phone,881818
20771,"Caprice Enterprises, Inc.",100189.0,546184,TB,1.0,2025-01-03 03:03:35,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=100189,https://www.google.com/search?q=Caprice+Enterprises+Inc.+trucking+California+address+phone,"546184, 100189"
20773,california trucking,1923304.0,282649,TB,1.0,2025-01-29 07:22:04,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1923304,https://www.google.com/search?q=california+trucking+trucking+California+address+phone,"282649, 1923304"
20782,Matt Bryan Trucking,833900.0,119940,TB,1.0,2025-02-03 02:24:18,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=833900,https://www.google.com/search?q=Matt+Bryan+Trucking+trucking+California+address+phone,"119940, 833900"
20812,Gps Freight Inc.,2655752.0,,TB,1.0,2025-01-29 01:09:03,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2655752,https://www.google.com/search?q=Gps+Freight+Inc.+trucking+California+address+phone,2655752
20891,Agustin Perez Trucking,1831316.0,159585,TB,1.0,2025-01-31 09:15:55,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1831316,https://www.google.com/search?q=Agustin+Perez+Trucking+trucking+California+address+phone,"159585, 1831316"
20918,Darcy Johnson Trucking,1524963.0,25679,TB,1.0,2025-01-15 05:56:56,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1524963,https://www.google.com/search?q=Darcy+Johnson+Trucking+trucking+California+address+phone,"25679, 1524963"
20919,MRL TRUCKING LLC,561117.0,,TB,1.0,2024-12-29 05:35:21,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=561117,https://www.google.com/search?q=MRL+TRUCKING+LLC+trucking+California+address+phone,561117
20938,"Robert Just trucking, Inc.",1713702.0,243623,TB,1.0,2025-01-27 04:47:06,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1713702,https://www.google.com/search?q=Robert+Just+trucking+Inc.+trucking+California+address+phone,"243623, 1713702"
20955,"steven kephart / giddy,up,go! trucking",377536.0,363316,TB,1.0,2024-12-30 11:57:24,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=377536,https://www.google.com/search?q=steven+kephart+/+giddyupgo!+trucking+trucking+California+address+phone,"363316, 377536"
